testu_hitza	lemma	paragrafoa	testuingurua
adanen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
adanen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Alde bata pecatuaz beteric, infernuraño jachia cegoan, artan guendela Adanen hume guztioc.
adanen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
adanen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
adanen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
hume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Alde bata pecatuaz beteric, infernuraño jachia cegoan, artan guendela Adanen hume guztioc.
hume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
hume		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
guztioc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Alde bata pecatuaz beteric, infernuraño jachia cegoan, artan guendela Adanen hume guztioc.
guztioc		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Bada contraco bideric, gaurco egunean, Virgiñaren dolore, damu, miñ, atsecabé gucien egun batean, eztagoquit gaizqui, orreec guztioc berriro esatea Virgiñari bere icenean.
etzan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
etzan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer bada esango dit norbaitec? ausaz Virgiña quejatu zan iñoiz ere passioco demporan? Etzan egondu isiltasunic ichien, ta aundienean? Eguia da: Euangelioac eztigu ecer esaten: baña beiñ iracurri neuan, Eutimion, ta Metafrasten gauza bat, arrezquero nere biotza chitez uquitzen didana.
etzan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Apostoluac an arteraño etziran sendó fedean; ta etzan miresteco, guizon argal erbal, bildurti batzuec utseguitea.
etzan		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Baña etzan hori asco adiña, cebillen guezurra, ta otsa deseguiteco: ta argatic Erregueac berac lagundu ta jarraitu nai izandu cituen Abner zanaren catauac, edo illoea,
guizonen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#9	Orain bada oec cecusala beregan Virgiñac, ta zor ciozcala bere semeari, ez besteri, nola uste dezue amatuco ceuala, nola naico cigola, ta cein izango ceuala biotzeco maite? Ezta au lurrean vici gueran artean, jaquin aldaguiquegun gauza, eta eztaquit, aingueruac ere jaquingo al deuen ceruan.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Bacecusan gurutzearen ondoan, gazteric ederren arc bicia justiciac aguindu ta galtzen ceuala: gucien onguille hura gaitzguillea, ta gaiztaquerian bicitua baliz bezala: guciac aberasten cituena, iltze gogorrez lapur biren artean zur bati josia.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#11	Nolaco damu ta naigabeac izango cituan beraz gueure Ama doloreenac, icusi ceuanean campoetaco loraa, Jesus Nazaretarra, bere errayetaco semea illic, ta igarturic? Elias, Profeten artean animo andieneco arc, bici ere nai etzeuan, icusi cituenean deseguiñic arrizco altareac, ta illic beste Jaincoaren Profetac,
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	, esaten deu Jeremiasec, ezta consola daguiqueanic Virgiña, ez eta bere maite gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Ez guri orrelacoric esan Jeremias: ezta izango Juduen artean, orreec dira etsai gogor ezaguera baguecoac: baña eztala iñor ere Virgiña consola daguiqueanic, are bere adisquide, bere aide, bere maite gucietatic,
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	, esaten deu Jeremiasec, ezta consola daguiqueanic Virgiña, ez eta bere maite gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Ez guri orrelacoric esan Jeremias: ezta izango Juduen artean, orreec dira etsai gogor ezaguera baguecoac: baña eztala iñor ere Virgiña consola daguiqueanic, are bere adisquide, bere aide, bere maite gucietatic,
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#15	Daguidan nic ere negar, naizanean gucien artean aundiena, alaco obligacioz, aimbeste eguin diauztan ontasunez, ofenditu dedanean neure Jaungoicoa aiñ maiz, ta aiñ itsusqui.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Non dabiltza bada, edo non ondatu dira? nola eztaude Virgiñarequin gurutzearen ondoan? eta besteac lagun eguingo ezpacigoen ere, cergatic eguin bear eztigoe bere escuelarrac, beretzat beregandu cituan amabi anay santuac? Non dabiltza? non ibillico dira? batac saldu, ta besteac ucatu deu, ta gañeracoac joan zaizca igues, utzitzen deueela bacarric bere etsaien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
artean		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
aingueruen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
aingueruen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Ay nere seme gozo, nere beguietaco argui, nere biciaren bicia! nola ifiñi zaituzten Adanen humeac! onelaco acabera bear ceuen asiera aiñ ederrac? pagu au mereci ceuen zeure oneguiñac? itsustasun au aingueruen edertasunac? eta il bear ceuanean, ecin bestela acaba citequean neure erreyetaco seme bacarra? Ay neure semea, ta jabea, nolacoa zaduzcaten guizonac, ta emacumeac? Cer eguin ote dezu? Cer pecatu, cer dollorqueria, cer gaiztaquerietan arquitu ote cera? Cer gaitz, cer calte eguin diezu guizonai? Certan ofenditu dituzu? Cergatic dizute gorrotó, ta etsaigo aiñ aundia? Ô emen ceraten aingueruac, beguira nolacoa dagoan zeuen criatzallea: aita eternoa, ona emen zeure semea illic, edo alde aldean, zeuri obeditzeagatic.
aingueruen		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#21	Ala dioe ceruan aingueruen artean, ala dioe infernuan deabruen artean, ala dioe lurrean christau gucien artean.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#5	Baña cer da hori Virgiña guciz santea? cer esan nai digu zeure aurpeguiera damugarri orrec? Cerentzat dezu soñeco gaua dirudien hori? Cer eguin da zeure beguien gozoa? nora joan da zeure arpeguico edertasuna? non ezcutatu da zeure colorearen naste churigorri preciatu hura, edo nola dago aiñ itsusqui ubelduric? Oraindaño esan oi cideen, zeu ciñala araco ceruan beiñ batean aguertu zan señale aundia, izarrez burua, illarguiaz oñac, ta gorputz gucia eguzquiaz janci, ta ederturic ceucana.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Eta Ama maitea, atozea, non da zeure aurra, Jaungoicoa dan hume chucun, polit hura? eztaucazu besoetan, eztaramazu escutic, eztezu alboan, ez beguien aurrean.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Non da zeure seme bacarra? non zeure argui, zeure asnase, zeure bicia? Ote da gurutzean dagoan gorputz itsusi beztu hura? Oi eta hori orrela baldin bada, cein ur, ta sa- mur jarioco zaizcan negarrac bere beguietatic gueure erreguiñari! ô mocadera, lienzo churi alaco negar tantaz beté ta üanditu ciñatenac! norc emango liquet zuetatic bat, nere ezpañac uquitzeco, ta Virgiñaren negar inocenteaquin, gaitzbagueacquin, nere negar pecatariac nastutzeco? Cein dan latz eta gogor nere egungo bear gaya! ecin hitzic eguin daguiquet, graciac ezpadit laguntzen: ta eztet hura billatzeco nora nere burua irauli.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#10	Bacecusan gurutzearen ondoan, gazteric ederren arc bicia justiciac aguindu ta galtzen ceuala: gucien onguille hura gaitzguillea, ta gaiztaquerian bicitua baliz bezala: guciac aberasten cituena, iltze gogorrez lapur biren artean zur bati josia.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Otsa banatu zan, eriotz hura eguin zala, Erregue Dauidec aguindu ta berac naizeuala.
hura		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Eriotz hura eguin berrian, gende guztiac sinistatu ceuan, Erregueac aguindu ta eguin zala: baña icusi cituanean Erreguearen miñ, negar, ta beste damu aundi, ta eguiazco baten señale aec, orduan conturatu zan gende gucia, ta ezagutu ceuan, etzeuala erregueac aguindu, alaco guizonari bicia quentzea,
jasotzeco		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
diña		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
pisuric		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
indarric		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	ta ain zori oneco berriac ematen ciran, egun batean, etzetorren ondo, bere icenean Virgiñari gogoratzea bere doloreen itsaso samiña.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#14	Espiritu consolagarria, arren zeuc ere ez, eztezu zeuc ere zeure ain biotzecoa dezun esposea consolatzen? Oi eta miñaren portitza! berariaz ezcutatu zaca, ta urruti chitez igues eguindio,
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Andre hori da zeure ama, aiñ ondo aci cinduena, ain gozo bere bularrez bazcatu cinduena: cergatic bada deitzen eztiozu zeure ama? ausaz lotsa cera alaco amagandic jaio izateaz? Eztaquit, nola dedan hitz oec esateco biotzic: eztigot hizcunde oni jarraitu nai gueiago.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Etzioen bada hitz oec consueloric eman Virgiñari, ez eguiaqui San Juanen aldetic, ceiña beti izan baitzan aren seruitzari, ta seme leyal bat: baña bai gueure aldetic; ceiñac gueure pecataritasunean amatzat daucagula Virgiña, ain guichi arzaz contu iduquico guenduan.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#17	Cein dira guichi Virgiñaren doloreaz contu eguiten deueenac? Cein guichi doloreen amagana beren jaierá deueenac? Cein guichi, hura triste icusi ta tristatzen, hura damuturic icusi ta damutzen diranac? Norc nizaz contu eguingo deu, cigon Virgiñac? ausaz eguiten deue araco aec, ta aec, urte guztian beren gustuai darraiztenac, beren jostaetac aoan, gogoan, biotzean darabiltzatenac, ta urtean beiñ, ta hori ere ozta ozta, ostiral santuz edo, Virgiñaren doloreaz oroitzen diranac? Araco, onelaco egunetan ere, Eleizara datoztenac, ez Virgiñari lagun eguitera, ez aren miñac gozatzera, ez negarrez egotera, bai pecatu berriac eguitera, bai Virgiñari bere doloreac aunditzera, bai ezpata hura bere biotzean barrunago sartzera beren gogoeta itsusi loiaquin, beren queñu, siñu, beguiratze lotsabagueaquin, beren hizqueta lizun liquitsaquin? Cein dira oec, ta aec? Eztaquit nic: eztaquiola nai Jaincoari Eleiz onetan alacoric izatea.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Oi eta ceiñ itsusqui dirudien, beárrenac, ta beárrenean utseguitea, Christo gure Jauna aiñ erraz utzitzea, Virgiña largatzea ain bacar.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Baña oraingo Christoren escuelarrac, aiñ sendo dirala fedean, ain ceruco indarrez, suz, arguiz beteac daudela, onelaco anayac utseguitea, escuelara bague, echean, jolasean, jocoan, lotan, eizean ibiltea, hori bai, lizatequeala gauza itsusi, ta damugarri.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Oi eta ceiñ itsusqui dirudien, beárrenac, ta beárrenean utseguitea, Christo gure Jauna aiñ erraz utzitzea, Virgiña largatzea ain bacar.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Baña oraingo Christoren escuelarrac, aiñ sendo dirala fedean, ain ceruco indarrez, suz, arguiz beteac daudela, onelaco anayac utseguitea, escuelara bague, echean, jolasean, jocoan, lotan, eizean ibiltea, hori bai, lizatequeala gauza itsusi, ta damugarri.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
ain		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	ô Jesus Virgiñaren semea, esan eguiozu berriro argaitzala bere semetzat: ô Maria Jesusen ama, izan zaite berriz gueure ama: izango guera zeure semeac, ez oraindaño bezala muquer, gogor, legue bague ta aiñ esquer gaistocoac, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac.
astun		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
astun		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#19	Ez nuque nai, iñor ajola, ta ardura bague onetan erori litequean; cergatic hori balanzaren beste aldean ifinten badegu, nere iritzian aiñ astun izango da, ta aiñ damugarri Virgiñarentzat, nola esan ditugun dolore guztiac.
icaragarri		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
pecatua		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Alde bata pecatuaz beteric, infernuraño jachia cegoan, artan guendela Adanen hume guztioc.
pecatua		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Etzan guizonen artean lurrean, ez eta ceruan aingueruen artean, hura jasotzeco diña pisuric, ta indarric: ain da astun, ta icaragarri pecatua.
pecatua		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Artaraco bada nere iritzian dago Virgiña gurutzearen ondoan zutic, balanza au escuetan deuala; icusi daguigun Adanen humeac, nolaco Justicia eguiten dan, ez pecatarietan, bai gure pecatuac bere contura artu cituan batean, bai Jaungoico-guizon, pecatu bagueco, Virgiñaren seme bacarrean.
argatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
argatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#13	Argatic Jeremiasec, besteric etzeuala cerequin Virgiñaren dolorea neurtu, berari cegocala, esan ceuan, aundia da itsasoa bezala zeure miña ta damua,
argatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Consueloric ez arquitze onec, beste guciac baño gueiago, nere iritzian, minberaatu ceuan Virgiñaren biotza: argatic etzitzacan bestezaz quejatu bere semeari bere dolore gucien artean.
argatic		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#20	Baña etzan hori asco adiña, cebillen guezurra, ta otsa deseguiteco: ta argatic Erregueac berac lagundu ta jarraitu nai izandu cituen Abner zanaren catauac, edo illoea,
jaincoaren		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
jaincoaren		https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#3	Argatic Jaincoaren semea, guc ecer mereci ez guenduela, guizon eguin, ta jarri zan balanzaren beste aldetic: eta nola cecartzien Jaincoaren indar guciac, jaso guinduen ceruraño, gueuntzan leicetic, jaisten, ta ondatzen ceuala bere burua, il ta lurperatu zanean.
