testu_hitza	lemma	paragrafoa	testuingurua
unas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
quantas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
uso		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
mas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
obvio		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
vulgar		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
sin		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
distincion		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
ninguna		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
dialectos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
diganos		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
se		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	] Cada una de las Naciones dominantes, y vecinas apropriese sus voces: y aunque ayan muerto los Lacones, Erulos, Godos, Romanos, y otros, no importa: que resuciten á este imperio de Mayans, y vengan de nuevo á Cantabria à la pesquisa de sus voces.
se		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
se		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
deben		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
apropriar		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
ó		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
si		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Essa serà una cosa mui facil, à lo menos entrando Mayans à pesquisidor, y plenipotenciario de essas Naciones difuntas, cuyas Lenguas las tendrà en la uña.
si		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
si		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
si		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
si		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
pertenecen		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
al		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Dènos razon del residuo, y en èl facilmente le distinguiremos lo que es dialecto.
al		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#1	Entre tanto vayan unas quantas voces del uso mas obvio, y vulgar sin distincion ninguna de dialectos, y diganos, á que Naciones se deben apropriar, ó si pertenecen al residuo.
vea		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
aora		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
sale		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
sale		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
por		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
por		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
por		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
ventura		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
ventura		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
un		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
capital		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
capital		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
reliquias		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
muchas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
antiguas		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
ò		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
desgracia		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
tal		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
apliquese		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
algun		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
remedio		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
sossiegue		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
turbacion		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
su		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
fantasìa		https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#3	Vea aora, si en este residuo de voces sale por ventura un capital de las reliquias de muchas Lenguas antiguas: y si por ventura, ò por desgracia no sale tal cosa, apliquese algun remedio capital, que le sossiegue la turbacion de su fantasìa.
